Video Kaynağı,Yorum ID,Üst Yorum ID,Yorum Yapan Kişi,Yanıtlanan Kişi,Yorum Metni,Beğeni Sayısı,Tarih,Yanıt Mı?
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxTKaIP-Tnq-diqHnZ4AaABAg,,@beyzanuraktass,,Ya bir adam katıldığı her talkshowu uçurur mu Enis Arıkan bu işi harika bir şekilde yapıyor keşke daha çok göz önünde bulunsa fazlasıyla hak ediyor.,600,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxF9boGeaFMml5izA54AaABAg,,@nigarsise,,Güzel şaka yapmak kadar şakayı kaldırabilmek gülüp geçme de ayrı bir olay Melis’in de hakkını vermek lazım,443,2 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzauX4DzLYrbVcZq9Z4AaABAg,,@konulm-ova4099,,Programa komedyen diye gelen konuklardan çok daha komikti. Təşəkkürlər.,783,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwO9oRDInlV9TNQzel4AaABAg,,@mervegundogduuu,,Adam gerçekten komik olunca Melis'in gülüşüne kimse takmamış ahhakskslsljjj,437,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwdFwo05LTl0hJS1314AaABAg,,@zeynepnur3503,,"ben basit bir insanım başlıkta "" Enis Arıkan "" yazması videoyu izlemem için yeterli",817,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzFQaTygLRk9sBHMtN4AaABAg,,@ask3043,,"Gülmekten yoruldum. Melis işitene de hakkını vermek lazım konuğunu çok güzel dinliyor,sürekli araya girmeye çalışmıyor,şakalarını alttan alabiliyor. Güzel bir bölüm olmuş",326,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzP4BU9WHtRISR6XzJ4AaABAg,,@mervegundogduuu,,Baştan sona kadar o kadar güldüm ki en iyi zaten şovdu bence. Enis harikasın ya ayağına taş değmesin,578,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyEulWRAhYRkchunol4AaABAg,,@Asenadamlatok,,Enisin söylediği her şeyi Ezgi Mola ya bağlamam normal mi 😂,296,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgykGf3wtHAS8crwZ4V4AaABAg,,@HaticeÇAKAR-j8z,,Ne kadar da hırslarından arınmış kendisiyle barışık bir insan. O kıza yaptığı jest bunun göstergesi. Kendisi 40 küsür yaşında ama hayatın zorluklarını gördüğü için heves kırmamaya çalışıyor. Senin hiçbir projen tutmadı değil Enis. Senin direkt karakterin tuttu. Yüzümüzü güldürdüğün ve kalbimizi ısıttığın için teşekkürler.,177,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwLY48F8Ep_TdjKs2J4AaABAg,,@user-cl2wf5xw8t,,Kolay kolay yorum yapan biri değilim ama ENİS ARIKAN BİR MARKADIR VE DE STARDIRR!!! Bayıldım ona gülmekten gerçekten muazzam özel biri!🫠,229,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyaJWtipvfMzXnnfgp4AaABAg,,@boemodio2,,ya okey çok komik de şurada başka sunucu olsa bu program böyle akmazdı. melis kadar egosuz ve kibirsiz bir insan ancak bu kadar iyi idare edebilir. onca şeyi hep şakaya vurup asla kişisel almadı ve program çok iyi ilerledi. bu kadın gerçekten birçok şeyi aşmış arkadaşlar ❤,14,12 saat önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugw0PLCV-4lJFSpCK9V4AaABAg,,@Jasminella2018,,"Enis , gülmekten yanaklarım ağrıdı. Melis o topları göğsünde nasıl güzel yumuşattın şahane bir prıgramdı .Enis Arıkanı izlerken keşke benim böyle nir arkadaşım olsa keşke tanışsam dedim ilk defa bir ünlü için böyle düşündüm . Çok teşekkürler hayatımıza güzellik ve çok eğlence kattınız .",58,2 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugza2P0jB8g6M8gPRBh4AaABAg,,@AdemUylaş,,Annemin Salı günü sonuçları açıklanacak kolan kanseri 4. Evrede ona göre kemoterapi devam edecek lütfen yüreği güzel insanlar dua ederseniz sevinirim Allah kimseye dert vermesin inşallah teşekkür ederim şimdiden 🙏🤲,85,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwGi8-RZrXdZJOkyp94AaABAg,,@dero16,,Ya bu nasil adam hiçbir sey diyemem diyip herkese tonla laf sokuyor ahahahahxyqhduwhfh,27,2 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugzxmw8fY5SKLWaz55p4AaABAg,,@Msbelit,,"Programı iyi yöneten kişi Melis olmuş , zaten beğeniyordum burda da bir tebriği hak ediyor. Gelen topları yumuşatmış cümlesinin karşılığı gibiydi. Bölüm sonu yazılanlar çok iyi geldi.",24,1 gün önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgziI4EoAZvJXrteChp4AaABAg,,@nurguluygun919,,Enis özellikle Birnaz konusunda kalbimizi o kadar iyi kazandın ki,66,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugy3UD6iM1TTGUw4lqB4AaABAg,,@hulyaer7921,,"Cem Yılmaz'lı bölümde bu kadar gülmedim. Üstelik beklentim de yoktu. Artık var, Enis Arıkan'ı gördüğüm her yerde güleceğim eğleneceğim beklentisiyle izlerim.",142,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwHBo_w2pAw7V3rUK14AaABAg,,@atillaerdem6137,,Terapiyi bırak Enis Arıkan i izle. Migren ağrısıyla berbat geçen günüm mükemmel bir şov la şahane bitti. Artık bu adamın müdavimi oldum,149,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwXDFzhzt72Z7hvAfZ4AaABAg,,@canerkaygusuz,,izlediğim en iyi bölümdü gülmekten yerlerde sürünmek zorunda kaldım çok iyi,115,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyR2ANPjC-NNUOR_JV4AaABAg,,@Usersssuu,,Benim diyen komedyenler den daha zeki ve komik olması 👏🏻programı aldı götürdü,60,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxTKaIP-Tnq-diqHnZ4AaABAg.AWLLrPFgCZMAWOrX9gCxdT,UgyR2ANPjC-NNUOR_JV4AaABAg,@zeynepsena07,@Usersssuu,Bahsettiği kız da 95 bin takipçiden 200e yükseldi elini attığı yeri yeşertiyor inanılmaz bi insan,7,1 gün önce (düzenlendi),Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxF9boGeaFMml5izA54AaABAg.AWLlABHvRdnAWSxhDtOPdW,UgyR2ANPjC-NNUOR_JV4AaABAg,@Yourdailyhabibi,@Usersssuu,Böyle arkadaştan asla zarar gelmez,0,2 saat önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwO9oRDInlV9TNQzel4AaABAg.AWIjdN9LD2FAWSaTw2kAfE,UgyR2ANPjC-NNUOR_JV4AaABAg,@ece9906,@Usersssuu,Evet neden insanların çoğu çok itici gülüyor,0,6 saat önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwdFwo05LTl0hJS1314AaABAg.AWGjLNnK_IRAWGmBKNIlES,UgyR2ANPjC-NNUOR_JV4AaABAg,@nakchtyr,@Usersssuu,Of baydı bu aynı yorum kalıbı,8,4 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwdFwo05LTl0hJS1314AaABAg.AWGjLNnK_IRAWHGq3sCQ96,UgyR2ANPjC-NNUOR_JV4AaABAg,@Cahar33,@Usersssuu,Klişe,0,4 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzP4BU9WHtRISR6XzJ4AaABAg.AWGtukO04UBAWH9RrF5EjE,UgyR2ANPjC-NNUOR_JV4AaABAg,@bilgeadsz5844,@Usersssuu,Hem de en iyisiiiiiiiii,5,4 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyEulWRAhYRkchunol4AaABAg.AWIQGwqAtdmAWIkdd-fW_N,UgyR2ANPjC-NNUOR_JV4AaABAg,@msplumfairy,@Usersssuu,Zaten bence ondan bahsediyor hep 😂,24,4 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyEulWRAhYRkchunol4AaABAg.AWIQGwqAtdmAWKyBt0fJaT,UgyR2ANPjC-NNUOR_JV4AaABAg,@EditHitzz,@Usersssuu,Ben de öyle 😂😂😂😂😂😂 niye öyle oluyor ya eski anılarını anlatınca yada arkadaş kazıgı falan deyince o geliyor aklıma belkide o bile değildir ahshhddh,3,3 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyEulWRAhYRkchunol4AaABAg.AWIQGwqAtdmAWLGFWgOkkB,UgyR2ANPjC-NNUOR_JV4AaABAg,@aysearslan5659,@Usersssuu,Ben de 😂ya,1,3 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyEulWRAhYRkchunol4AaABAg.AWIQGwqAtdmAWMkl6NbmXl,UgyR2ANPjC-NNUOR_JV4AaABAg,@elifhumaturan8730,@Usersssuu,Bende ona bağlandım,1,2 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugza2P0jB8g6M8gPRBh4AaABAg.AWL3aPvc7DQAWOdlVktRrR,UgyR2ANPjC-NNUOR_JV4AaABAg,@AdenDaVinci,@Usersssuu,Allah şifa versin en yakın zamanda iyileşir umarım 🤲,6,1 gün önce (düzenlendi),Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugza2P0jB8g6M8gPRBh4AaABAg.AWL3aPvc7DQAWOjusAXSU4,UgyR2ANPjC-NNUOR_JV4AaABAg,@AdemUylaş,@Usersssuu, @AdenDaVinci Allah razı olsun amin inşallah,2,1 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugza2P0jB8g6M8gPRBh4AaABAg.AWL3aPvc7DQAWOscqOh11n,UgyR2ANPjC-NNUOR_JV4AaABAg,@akkayat90,@Usersssuu,İnşallah anneniz ennn en kısa zamanda sağlığına kavuşur 🙏,3,1 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugza2P0jB8g6M8gPRBh4AaABAg.AWL3aPvc7DQAWPiYbMYv6K,UgyR2ANPjC-NNUOR_JV4AaABAg,@AdemUylaş,@Usersssuu, @akkayat90 inşallah amin Allah razı olsun,0,1 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugza2P0jB8g6M8gPRBh4AaABAg.AWL3aPvc7DQAWQbulu8eIz,UgyR2ANPjC-NNUOR_JV4AaABAg,@senabicer4848,@Usersssuu,Bugün salı ve inşallah o hayırlı haberi almışsınızdır❤ Rabbim kalıcı şifa versin Şafi ismiyle inşallah,1,1 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugza2P0jB8g6M8gPRBh4AaABAg.AWL3aPvc7DQAWQ0dxYl70z,UgyR2ANPjC-NNUOR_JV4AaABAg,@meldaomeroglu285,@Usersssuu,İnsallah en kisa zamanda tamamen iyilesir Allahin izniyle🙏,0,1 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugza2P0jB8g6M8gPRBh4AaABAg.AWL3aPvc7DQAWRqErRH1z7,UgyR2ANPjC-NNUOR_JV4AaABAg,@rkb1703,@Usersssuu,Umarım güzel gelmiştir sonuçlarınız,0,13 saat önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwhyI_mAj8rXHXDtQR4AaABAg,,@Petrichor_s,,Bütün bölüm aşırı güldüm ama özellikle CEM YILMAZ KONUSUNDAN SONRA GÜLMEKTEN KOPTUM melisin hişbir şeye alınganlık etmeyip şakayı ve mizacı anlayıp gülüp güldürmesi sayesinde enisinde aşırı komikliği ve her şeyi tiye alması gülmekten öldürdü birbirini yanlış anlamayan iki insanın sohbetini ve şovunu izlemek eski samimiyetleri ve dostlukları hatırlattı bence olması gereken ve özlenen bu olduğu için komedi kısmında hepimiz gülmüş ve eğlenmiş olduk Melise de enise de çok teşekkür ederim melisin her programını izledim en samimi ve en güldüğüm video bu oldu kesinlikle ellerinize dilinize emeğinize sağlık ❤🎉😊🙏🏻🫶🏻,7,13 saat önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzYzSJCLiNJIDAXs054AaABAg,,@brcdmrkn,,35 yaşındayım. Bir gün bir yerde Enis Arıkan'ı görsem ben de Ada gibi tepki verirdim. 🤗 Esin Arıkan'ın çevresindeki insanlar ne kadar şanslı olduklarının farkındalardır umarım. 🥰,15,1 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwNzWUhacXTdgKYx0p4AaABAg,,@beginnn,,Açık ara en en eğlenceli programdı ya. Çok güldüm. Çok yaşa Enis 😂,50,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugzwf3PXbdjL1O2Q2ZR4AaABAg,,@EAMishel,,"Melis İşiten'e saygım katbekat arttı. Konuğunu bu kadar iyi kavrayan ve adapte olabilen, espri anlayışı ve şaka eşiği yüksek bir içerik üreticisi olmak büyük bir ayrıcalıktır ve bence Melis çok çok daha iyi yerleri hak ediyor. Ayrıca konuk Enis Arıkan olunca tadından yenmedi. Başarılar. 🤍",6,12 saat önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugxe2D83-U-f0WyPIIJ4AaABAg,,@oykuslagunduz6733,,"Sevgili Enis Arıkan seni hiç tanımadan tanıyorsam tek tek yorumları okuyorsun burdasın biliyorum,en iyi bölümdü diyebilirim! 
Yolun bahtın açık bölümlerin çok olsun,seni seviyoruz!💕
Melis İşiten bence zamanla bu işi öğrendin eskisi gibi toy hissettirmiyorsun bu bölüm senin de neşen 10 numaraydı⭐️
Haftaya yine burdayııımm,görüşmek üzeree🤟🏻",73,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxeteC5R5PT0hT-1T94AaABAg,,@Luckisu777,,ilk defa melis'ten daha çok konuşan bir konuk görüyorum kendisi yorgun gözlerle bakıyordu artık gülmektenjfngnfgkg :popcorn-yellow-striped-smile:harika program olmuş gülmekten gözümden yaş geldi hep böyle enerjisi yüksek kişiler olsa keşke Enis Arıkan sen harika bir detaysın ya..... :penguin-blue-waving-tear:,14,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwDc0sHS4lMuiBJ-9N4AaABAg,,@ozelgorelilik,,Melis bu renk ne kadar yakışmış sana!!,58,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxsP0PgkZyJPp1jMHl4AaABAg,,@basakkose4438,,Melis güldükçe coşmuş iki gözümün çiçeği ❤ Harikasın harika. Melisi sevdiren adam olarak tarihe not düşüldü bu program da bence,23,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugy1uDjB5tk3CIRVU_x4AaABAg,,@buse35.97,,İnfluencerım sonuçta bedava severim cümlesini diyebilecek tek insan çok seviyorum ya canım Enisim sohbet etme yeteneğine hayranım her yerde baska başka sohbet konuları açması müthiş biri 🎉😅😅 Kendiyle o kadar güzel dalga geçiyor ki iyi ki var be ❤ Melise çok gülme ağzını çok açma insan yutacak gibi diyemezsin ya off 😂😂 Porselenlerimiz kırılacak fav çok güldüm yaaa bi de kurguya yön vermesi 😂 Melisin Boş Derse gitmesini merakla bekliyorum 🎉,75,4 gün önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxKlkUELTvx3sphhH54AaABAg,,@sudekaraaslaner7177,,Kadını o kadar zorbaladınız yetmedi kadının programına katılıp kadını zorbalayıp aşağılayanları desteklediniz enise bayılırım o ayrı konu fakat enisin o şakalarını bile alttan alıp idare etmiş konuğuyla yarış içerisinde olmayan bir sunucu devamlı konuğunu yüceltmeye çalışıyor bu kadar naif bir insanı gülüşünden zorbalamaya devam edin siz,34,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwhQdyuEDb68E919RJ4AaABAg,,@GelturanNihal,,Gülmekten karnım ağrıyor normal değilim çok iyidi şahaneydi Şebo da gelsinnnmm,24,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugzcf1cGr-m2hp6wFFF4AaABAg,,@Ayşenurmiyy,,Enisin kalbinin güzelliği kızın hesabı şu anda 210 bin olmuş 🥹,16,2 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxRGrjt3qRdm21-L594AaABAg,,@kardelengumus2837,,1 dakika bile gülmeden geçtiğim bir yer olmadı çok güzel di En iyisi Enis Arıkanın geldiğiydi bayıldım 🎉🥰,47,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzQD-RxdEMa_WCZbtZ4AaABAg,,@Feyzal-q8b,,İzlediğim en komik zaten şovdu 🎉😂,42,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxGy7xEcvUAKVu03kB4AaABAg,,@sefikayagml4277,,Yaaaa şu ana kadar en çok güldüğüm bölümdü enisssss❤❤❤,61,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugw5g1Jdf1-bvZRHnxZ4AaABAg,,@iremyılldız,,ikinizin beraber sunacağı bir iş ne harika olur. enerjiniz ne güzel tutuyor ya. izlediğim en komik şeylerden biri🥰🤩,36,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugxs0UK90hFtLYMyznN4AaABAg,,@aichanoor,,Bu bölümün üstüne çıkamazsınız formatı kapatın,4,14 saat önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxcFeAF8Z0TnqHfRO94AaABAg,,@ГулджемалШирийева,,"En iyi programdi bunca bölümün içinde. Enis Arikan hangi programa çiksa ben ordayim ZATEN
(Videonun sonundaki yazilar beni hep duygulandiriyo)",11,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxeDNaJu_zQMkP3VVJ4AaABAg,,@esma6713,,Enis’in her “bu ne boktan program yaa” diyişinde nefes alamadım YETEEEER ÇOK KOMİKSİNNN,6,1 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwaF72pBcePQpK-zaF4AaABAg,,@nazliece7,,Bu ülke Enis Arıkanı vallahi haketmiyor müthiş bir insan kalbi ruhu ahkakı çok tertemiz bir insan fazlasıyla değer hakeden birisin ❤,37,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwlInceiGr-Qu8deGR4AaABAg,,@EbruDemirel-q1q,,Televizyondan izledim. Özellikle yorum yapmak için ve hypelamak için tekrar geldim. Gülmekten yarıldım gerçekten 😂 enisin olduğu her şeyi izliyorum  Melis seni de cok ayrı seviyorum. Gülüşün hiç solmasın ❤,31,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwygZwvMhhO8P7oPk14AaABAg,,@betawalll,,Birnaz için gelenler 26:55 🎉,37,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugz0HZWqRzCvsVRsYu94AaABAg,,@Galaksidebirjedi,,"1:17:01 Enis'in ""Bu ne beyefendi"" demesi ve sonraki algılama çabalarına yıkıldım sakdjhskjdaskjdaslkfjsalkf",9,2 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxSNK2qt2P4hJGAdp94AaABAg,,@Kbrincby,,Hiç yorum yapmamıştım şu zamana kadar  gözlerimden yaşlar gelene kadar güldüm. Bazı yerlerde ağladım bile diyebilirim aşırı aşırı güzel bir bölümdü  Enis Arıkan’ın samimiyeti Melis İşiten’in o içten kahkahaları çok iyiydiniz yaaa valla gözleri yaşarana kadar gülmeyi özlemiştik çok iyi geldi🎉❤,18,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyxrX-6N6Axpvy3XbV4AaABAg,,@faziletbayer4915,,gülmekten durdura durdura izledim program harika olmuş,21,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyLNnrBZkanhPvqiRB4AaABAg,,@kubranurozturk6821,,Ayy en çok güldüğüm bölümmdüü hiç bitmesin istediimm,22,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwLdiQorfMVJE-6yId4AaABAg,,@ebruhicylmaz5312,,Son zamanlarda hiçbir şeye bu kadar gülmemiştim. Tek kelimeyle MÜTHİŞTİ ♥️,17,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyXbaZZGbt2SKlA05N4AaABAg,,@birvlogizleyicisi,,HAYATIMDA YAPTIĞIM EN BÜYÜK HATA BU VİDEOYU KÜTÜPHANEDE İZLEMEK. YANİ NEFESİM KESİLDİ YA MÜKEMMELDİ HERŞEYİYLE. AHAHAJAHSJSJSJSJSKJSKSJSSKJSKWJQKSJW,5,1 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugy6vbB1wxoceFkAQu14AaABAg,,@Zulfiye-t5t6t,,Enısın konuk oldugu ne kadar program varsa en az 10-15 kez ızlerım cunkı bu yasadıgımız zamanda kola kolay malesef gulemıyoruz.ve boyle temız ınsanlar kalmadı.Helekı bu sektorde,13,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwpYpTG-dKKRv-zMzN4AaABAg,,@ayseh5159,,"""Ama yavrum sen adam yutacak gibisin"" 😂Gece gece kahkaha attım yaa çok yaşa Enis, Melis'in gülüşüne gelen en samimi yorumdu bu😄",10,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugw-aCWEQi51qfzu8iF4AaABAg,,@aslyuksel8521,,Gülmekten gözümden yaş geldii harika bi bölümdüüü😅😅😅,13,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwEGfhhSAowYRxUbg94AaABAg,,@Nur-nk7xi,,Dünyanın en komik insanı yaa koptum gülmekten,8,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwAFmy2o-COEkKrojF4AaABAg,,@zuleyhaaltay8206,,Okadar güldümki anlatamam gözlerimden yaşl geldi . Allah ikinizi de güldürsün inşallah ❤,11,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxGduE5ftTvSPxWbkR4AaABAg,,@icimizeisleyensarkilar11,,Ayyy Allah'ım ne güldüm yaa çenem ağrıyor 😂 az kalsın doğuruyordum,7,2 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxydYHdIoSdt-_vvi94AaABAg,,@dogatuksal7127,,"Yaşayın siz! Çok tatlıydınız. Mizah yeteneği denk gelen özgüvenli, kibirsiz ruhlardan hep neşe sesleri geliyor. Bize de yankılandı, varolun. Ne güzel geldiniz.",4,1 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzBX3f4hYi5MSgRUwt4AaABAg,,@xxxx-bj6rd,,Gülmekten gözümden yaşlar geldi,16,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgyKjEFJ6VfJtZjoIkp4AaABAg,,@gulerrecber4293,,Enisss ben sana kurban olurum. İzlerken ne güldüm yaaa. Güzel kalpli,10,4 gün önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugw2TedUyT9FKoEwi654AaABAg,,@azraydin,,"Ilk defa bir videoya yorum atiyorum suan, bu kadar guldugum eglendigim sevdigim ya ne deyim bilmiyorum daha cok kahkaha attigim bir video izlememistim",10,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzgmuuUPxBmsex41i14AaABAg,,@aegeantan,,Açık ara en iyi bölüm,10,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzjdOtt5Il8weg1aAh4AaABAg,,@hafizesenaas,,Ya enise bayılıyorum görünce damladım direkt çok içten geliyor ya,1,4 saat önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwygZwvMhhO8P7oPk14AaABAg.AWHGoyboBqyAWJ0KbEAzli,UgzjdOtt5Il8weg1aAh4AaABAg,@elifaltas_0227,@hafizesenaas,Teşekkür ederim yaaaa hahahajjajajajaj,5,3 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwygZwvMhhO8P7oPk14AaABAg.AWHGoyboBqyAWJYiR6w75-,UgzjdOtt5Il8weg1aAh4AaABAg,@moonchild__5537,@hafizesenaas,Takip edin yavrumu. Burdan yüz ordan yüz yürür gideriz demesi… bayılıyorum bu adama.,2,3 gün önce,Evet
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugzs_QCWq4JSYFpFGDF4AaABAg,,@Seyma35419,,Favori delilerim hiihih,16,4 gün önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgwR1aQ52uFevd0nFi94AaABAg,,@rumeysacyc,,ya enis çok tatlı ve çok komik ilerletmeden izledim harikaydınızzz,4,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgxiUgF4htej12Fx3t14AaABAg,,@eminecetin5205,,Yaaaa huysuz Virjinin yeni versiyonu sanki çok eğlendim yolunuz açık olsun,4,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzuV5lLlKFWolfRqG94AaABAg,,@Çizgigözz,,"Programı baştan sona aptal bir tebessümle izledim. Bu kadar keyifli olabilirdi. Teşekkürler, öptüm",2,1 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzcS4FEBAdJbzobOmF4AaABAg,,@zeynepelacay,,"OOOOFFFF ÇOK GÜLDÜM YAAA!!! ŞURAYA KOCAMAN BİR PARAGRAF YAZMAK İSTİYORUM AMA NE YAZACAĞIMI BİLEMEDİM. ÇOK EĞLENDİM, ÇOK GÜLDÜM, KARNIMA AĞRILAR GİRDİ RESMEN…😂 SÜPERSİNİİİZZZZZ!!! SEVİLİYORSUNUUZZZ!! 🥰🤍🤍🤍",23,4 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzIMKowltOTJK8BEdF4AaABAg,,@nerminkalay,,Bu aralar o kadar moralim bozuktu ki beni tekrar hayata döndürdü çok çok güldüm harika bir program olmuş ❤,1,16 saat önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,UgzU7i_5U0lR6IbC89Z4AaABAg,,@serapkunukcu,,Kimi insan girdiği yeri cennet yapar kimisi cehennem bizi cennetine bir saatte olsa davet ettiğin için minnettarız ENİS ARIKAN ❤ Bence Melisin en iyi ve tek proğramı bu oldu yeniden izleyeceğim şimdi çünkü cidden doyamadım,5,3 gün önce,Hayır
https://www.youtube.com/watch?v=2Ne1D3dIJ5M,Ugw93KMgJr1JGNJuAlt4AaABAg,,@Esesbilinmez,,Enis şuan sinsi sinsi yorumları okuyor 😄😄,2,2 gün önce,Hayır
